ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,"¿Está destacado?","Visibilidad en el catálogo","Descripción corta",Descripción,"Día en que empieza el precio rebajado","Día en que termina el precio rebajado","Estado del impuesto","Clase de impuesto",¿Existencias?,Inventario,"Cantidad de bajo inventario","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal",Categorías,Etiquetas,"Clase de envío",Imágenes,"Límite de descargas","Días de caducidad de la descarga",Superior,"Productos agrupados","Ventas dirigidas","Ventas cruzadas","URL externa","Texto del botón",Posición,Marcas,"Nombre del atributo 1","Valor(es) del atributo 1","Atributo visible 1","Atributo global 1","Nombre del atributo 2","Valor(es) del atributo 2","Atributo visible 2","Atributo global 2","Nombre del atributo 3","Valor(es) del atributo 3","Atributo visible 3","Atributo global 3","Nombre del atributo 4","Valor(es) del atributo 4","Atributo visible 4","Atributo global 4","Nombre del atributo 5","Valor(es) del atributo 5","Atributo visible 5","Atributo global 5","Nombre del atributo 6","Valor(es) del atributo 6","Atributo visible 6","Atributo global 6","Nombre del atributo 7","Valor(es) del atributo 7","Atributo visible 7","Atributo global 7","Nombre del atributo 8","Valor(es) del atributo 8","Atributo visible 8","Atributo global 8","Nombre del atributo 9","Valor(es) del atributo 9","Atributo visible 9","Atributo global 9","Nombre del atributo 10","Valor(es) del atributo 10","Atributo visible 10","Atributo global 10","Nombre del atributo 11","Valor(es) del atributo 11","Atributo visible 11","Atributo global 11","Nombre del atributo 12","Valor(es) del atributo 12","Atributo visible 12","Atributo global 12","Nombre del atributo 13","Valor(es) del atributo 13","Atributo visible 13","Atributo global 13","Nombre del atributo 14","Valor(es) del atributo 14","Atributo visible 14","Atributo global 14","Nombre del atributo 15","Valor(es) del atributo 15","Atributo visible 15","Atributo global 15","Nombre del atributo 16","Valor(es) del atributo 16","Atributo visible 16","Atributo global 16","Nombre del atributo 17","Valor(es) del atributo 17","Atributo visible 17","Atributo global 17","Nombre del atributo 18","Valor(es) del atributo 18","Atributo visible 18","Atributo global 18","Nombre del atributo 19","Valor(es) del atributo 19","Atributo visible 19","Atributo global 19","Nombre del atributo 20","Valor(es) del atributo 20","Atributo visible 20","Atributo global 20"
22498,variation,021661810,,"POLERA POLO M/L MUJER 60% ALG 40% POLY - XXXL, CELESTE CLARO",1,0,visible,,,,,taxable,parent,1,76,,0,0,0.375,,,,0,,,7690,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-ml-mujer-60-alg-40-poly-21.jpg,,,02166,,,,,,2261,,Talla,XXXL,,0,Color,"CELESTE CLARO",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22499,variation,02166184,,"POLERA POLO M/L MUJER 60% ALG 40% POLY - XS, CELESTE CLARO",1,0,visible,,,,,taxable,parent,0,0,,0,0,0.2,,,,0,,,7690,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-ml-mujer-60-alg-40-poly-21.jpg,,,02166,,,,,,2262,,Talla,XS,,0,Color,"CELESTE CLARO",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22500,variation,02166185,,"POLERA POLO M/L MUJER 60% ALG 40% POLY - S, CELESTE CLARO",1,0,visible,,,,,taxable,parent,1,38,,0,0,0.279,,,,0,,,7690,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-ml-mujer-60-alg-40-poly-21.jpg,,,02166,,,,,,2263,,Talla,S,,0,Color,"CELESTE CLARO",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22501,variation,02166186,,"POLERA POLO M/L MUJER 60% ALG 40% POLY - M, CELESTE CLARO",1,0,visible,,,,,taxable,parent,0,0,,0,0,0.296,,,,0,,,7690,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-ml-mujer-60-alg-40-poly-21.jpg,,,02166,,,,,,2264,,Talla,M,,0,Color,"CELESTE CLARO",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22502,variation,02166187,,"POLERA POLO M/L MUJER 60% ALG 40% POLY - L, CELESTE CLARO",1,0,visible,,,,,taxable,parent,1,200,,0,0,0.312,,,,0,,,7690,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-ml-mujer-60-alg-40-poly-21.jpg,,,02166,,,,,,2265,,Talla,L,,0,Color,"CELESTE CLARO",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22503,variation,02166188,,"POLERA POLO M/L MUJER 60% ALG 40% POLY - XL, CELESTE CLARO",1,0,visible,,,,,taxable,parent,0,0,,0,0,0.337,,,,0,,,7690,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-ml-mujer-60-alg-40-poly-21.jpg,,,02166,,,,,,2266,,Talla,XL,,0,Color,"CELESTE CLARO",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22504,variation,02166189,,"POLERA POLO M/L MUJER 60% ALG 40% POLY - XXL, CELESTE CLARO",1,0,visible,,,,,taxable,parent,1,20,,0,0,0.358,,,,0,,,7690,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-ml-mujer-60-alg-40-poly-21.jpg,,,02166,,,,,,2267,,Talla,XXL,,0,Color,"CELESTE CLARO",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22506,variation,220630510,,"POLERA POLO DRY FIT M/L HOMBRE - XXXL, AMARILLO",1,0,visible,,,,,taxable,parent,1,141,,0,0,0.385,,,,0,,,8990,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dry-fit-ml-hombre.jpg,,,22063,,,,,,2268,,Talla,XXXL,,0,Color,AMARILLO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22507,variation,22063055,,"POLERA POLO DRY FIT M/L HOMBRE - S, AMARILLO",1,0,visible,,,,,taxable,parent,1,200,,0,0,0.298,,,,0,,,8990,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dry-fit-ml-hombre.jpg,,,22063,,,,,,2269,,Talla,S,,0,Color,AMARILLO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22508,variation,22063056,,"POLERA POLO DRY FIT M/L HOMBRE - M, AMARILLO",1,0,visible,,,,,taxable,parent,1,200,,0,0,0.319,,,,0,,,8990,,,,https://mc-namaraspa.cl/wp-content/uploads/2026/03/polera-polo-dry-fit-ml-hombre.jpg,,,22063,,,,,,2270,,Talla,M,,0,Color,AMARILLO,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
